SourcePath,Filename,TypeFolder,BaseName,Weapon,Skin,Category,Quality,Dimensions,Variation,IsIcon
/Users/nike/Github/TCSGO/Assets/Global/Weapons/Dual-Berettas/Dual-Berettas-Retribution-001.png,Dual-Berettas-Retribution-001.png,Dual-Berettas,dual-berettas-retribution,dual-berettas,retribution,weapon,2929920,1920x1526,001,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/Dual-Berettas/Dual-Berettas-Retribution.png,Dual-Berettas-Retribution.png,Dual-Berettas,dual-berettas-retribution,dual-berettas,retribution,weapon,196608,512x384,,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/Dual-Berettas/Dual-Berettas-Rose-Nacre-001.png,Dual-Berettas-Rose-Nacre-001.png,Dual-Berettas,dual-berettas-rose-nacre,dual-berettas,rose-nacre,weapon,196608,512x384,001,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/Dual-Berettas/Dual-Berettas-Rose-Nacre-002.png,Dual-Berettas-Rose-Nacre-002.png,Dual-Berettas,dual-berettas-rose-nacre,dual-berettas,rose-nacre,weapon,196608,512x384,002,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/Dual-Berettas/Dual-Berettas-Rose-Nacre.png,Dual-Berettas-Rose-Nacre.png,Dual-Berettas,dual-berettas-rose-nacre,dual-berettas,rose-nacre,weapon,196608,512x384,,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/Dual-Berettas/Dual-Berettas-Switch-Board-002.png,Dual-Berettas-Switch-Board-002.png,Dual-Berettas,dual-berettas-switch-board,dual-berettas,switch-board,weapon,196608,512x384,002,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/Dual-Berettas/Dual-Berettas-Switch-Board-003.png,Dual-Berettas-Switch-Board-003.png,Dual-Berettas,dual-berettas-switch-board,dual-berettas,switch-board,weapon,196608,512x384,003,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/Dual-Berettas/Dual-Berettas-Switch-Board-001.png,Dual-Berettas-Switch-Board-001.png,Dual-Berettas,dual-berettas-switch-board,dual-berettas,switch-board,weapon,196608,512x384,001,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/Dual-Berettas/Dual-Berettas-Switch-Board.png,Dual-Berettas-Switch-Board.png,Dual-Berettas,dual-berettas-switch-board,dual-berettas,switch-board,weapon,2929920,1920x1526,,No
/Users/nike/Github/TCSGO/Assets/Global/Knives/Falchion-Knife/Falchion-Knife-Doppler-002.png,Falchion-Knife-Doppler-002.png,Falchion-Knife,falchion-knife-doppler,falchion-knife,doppler,knife,2468277,1737x1421,002,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/FAMAS/FAMAS-Contrast-Spray-003.png,FAMAS-Contrast-Spray-003.png,FAMAS,famas-contrast-spray,famas,contrast-spray,weapon,196608,512x384,003,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/FAMAS/FAMAS-Contrast-Spray-002.png,FAMAS-Contrast-Spray-002.png,FAMAS,famas-contrast-spray,famas,contrast-spray,weapon,1539840,1920x802,002,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/FAMAS/FAMAS-Contrast-Spray-001.png,FAMAS-Contrast-Spray-001.png,FAMAS,famas-contrast-spray,famas,contrast-spray,weapon,196608,512x384,001,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/FAMAS/FAMAS-Contrast-Spray.png,FAMAS-Contrast-Spray.png,FAMAS,famas-contrast-spray,famas,contrast-spray,weapon,196608,512x384,,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/FAMAS/FAMAS-Grey-Ghost-002.png,FAMAS-Grey-Ghost-002.png,FAMAS,famas-grey-ghost,famas,grey-ghost,weapon,196608,512x384,002,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/FAMAS/FAMAS-Grey-Ghost-001.png,FAMAS-Grey-Ghost-001.png,FAMAS,famas-grey-ghost,famas,grey-ghost,weapon,196608,512x384,001,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/FAMAS/FAMAS-Grey-Ghost.png,FAMAS-Grey-Ghost.png,FAMAS,famas-grey-ghost,famas,grey-ghost,weapon,196608,512x384,,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/FAMAS/FAMAS-Half-Sleeve.png,FAMAS-Half-Sleeve.png,FAMAS,famas-half-sleeve,famas,half-sleeve,weapon,196608,512x384,,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/FAMAS/FAMAS-Half-Sleeve-002.png,FAMAS-Half-Sleeve-002.png,FAMAS,famas-half-sleeve,famas,half-sleeve,weapon,196608,512x384,002,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/FAMAS/FAMAS-Half-Sleeve-001.png,FAMAS-Half-Sleeve-001.png,FAMAS,famas-half-sleeve,famas,half-sleeve,weapon,196608,512x384,001,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/FAMAS/FAMAS-Halftone-Wash-002.png,FAMAS-Halftone-Wash-002.png,FAMAS,famas-halftone-wash,famas,halftone-wash,weapon,196608,512x384,002,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/FAMAS/FAMAS-Halftone-Wash-001.png,FAMAS-Halftone-Wash-001.png,FAMAS,famas-halftone-wash,famas,halftone-wash,weapon,196608,512x384,001,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/FAMAS/FAMAS-Halftone-Wash.png,FAMAS-Halftone-Wash.png,FAMAS,famas-halftone-wash,famas,halftone-wash,weapon,196608,512x384,,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/FAMAS/FAMAS-Meltdown-002.png,FAMAS-Meltdown-002.png,FAMAS,famas-meltdown,famas,meltdown,weapon,196608,512x384,002,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/FAMAS/FAMAS-Meltdown-001.png,FAMAS-Meltdown-001.png,FAMAS,famas-meltdown,famas,meltdown,weapon,1468800,1920x765,001,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/FAMAS/FAMAS-Meltdown.png,FAMAS-Meltdown.png,FAMAS,famas-meltdown,famas,meltdown,weapon,196608,512x384,,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/FAMAS/FAMAS-Meow-36.png,FAMAS-Meow-36.png,FAMAS,famas-meow,famas,meow,weapon,1468800,1920x765,36,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/FAMAS/FAMAS-Night-Borre.png,FAMAS-Night-Borre.png,FAMAS,famas-night-borre,famas,night-borre,weapon,196608,512x384,,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/FAMAS/FAMAS-Night-Borre-001.png,FAMAS-Night-Borre-001.png,FAMAS,famas-night-borre,famas,night-borre,weapon,196608,512x384,001,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/FAMAS/FAMAS-Night-Borre-003.png,FAMAS-Night-Borre-003.png,FAMAS,famas-night-borre,famas,night-borre,weapon,196608,512x384,003,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/FAMAS/FAMAS-Night-Borre-002.png,FAMAS-Night-Borre-002.png,FAMAS,famas-night-borre,famas,night-borre,weapon,1539840,1920x802,002,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/FAMAS/FAMAS-Palm-002.png,FAMAS-Palm-002.png,FAMAS,famas-palm,famas,palm,weapon,196608,512x384,002,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/FAMAS/FAMAS-Palm-001.png,FAMAS-Palm-001.png,FAMAS,famas-palm,famas,palm,weapon,196608,512x384,001,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/FAMAS/FAMAS-Palm.png,FAMAS-Palm.png,FAMAS,famas-palm,famas,palm,weapon,196608,512x384,,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/FAMAS/FAMAS-Prime-Conspiracy-002.png,FAMAS-Prime-Conspiracy-002.png,FAMAS,famas-prime-conspiracy,famas,prime-conspiracy,weapon,196608,512x384,002,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/FAMAS/FAMAS-Prime-Conspiracy-003.png,FAMAS-Prime-Conspiracy-003.png,FAMAS,famas-prime-conspiracy,famas,prime-conspiracy,weapon,196608,512x384,003,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/FAMAS/FAMAS-Prime-Conspiracy-001.png,FAMAS-Prime-Conspiracy-001.png,FAMAS,famas-prime-conspiracy,famas,prime-conspiracy,weapon,196608,512x384,001,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/FAMAS/FAMAS-Prime-Conspiracy.png,FAMAS-Prime-Conspiracy.png,FAMAS,famas-prime-conspiracy,famas,prime-conspiracy,weapon,1539840,1920x802,,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/FAMAS/FAMAS-Spitfire-001.png,FAMAS-Spitfire-001.png,FAMAS,famas-spitfire,famas,spitfire,weapon,196608,512x384,001,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/FAMAS/FAMAS-Spitfire.png,FAMAS-Spitfire.png,FAMAS,famas-spitfire,famas,spitfire,weapon,196608,512x384,,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/FAMAS/FAMAS-Spitfire-002.png,FAMAS-Spitfire-002.png,FAMAS,famas-spitfire,famas,spitfire,weapon,196608,512x384,002,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/FAMAS/FAMAS-Spitfire-003.png,FAMAS-Spitfire-003.png,FAMAS,famas-spitfire,famas,spitfire,weapon,1539840,1920x802,003,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/FAMAS/FAMAS-Sundown-001.png,FAMAS-Sundown-001.png,FAMAS,famas-sundown,famas,sundown,weapon,196608,512x384,001,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/FAMAS/FAMAS-Sundown-003.png,FAMAS-Sundown-003.png,FAMAS,famas-sundown,famas,sundown,weapon,1539840,1920x802,003,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/FAMAS/FAMAS-Sundown-002.png,FAMAS-Sundown-002.png,FAMAS,famas-sundown,famas,sundown,weapon,196608,512x384,002,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/FAMAS/FAMAS-Sundown.png,FAMAS-Sundown.png,FAMAS,famas-sundown,famas,sundown,weapon,196608,512x384,,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/FAMAS/FAMAS-Yeti-Camo.png,FAMAS-Yeti-Camo.png,FAMAS,famas-yeti-camo,famas,yeti-camo,weapon,196608,512x384,,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/FAMAS/FAMAS-Yeti-Camo-001.png,FAMAS-Yeti-Camo-001.png,FAMAS,famas-yeti-camo,famas,yeti-camo,weapon,196608,512x384,001,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/FAMAS/FAMAS-Yeti-Camo-002.png,FAMAS-Yeti-Camo-002.png,FAMAS,famas-yeti-camo,famas,yeti-camo,weapon,196608,512x384,002,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/Five-SeveN/Five-SeveN-Anodized-Gunmetal-001.png,Five-SeveN-Anodized-Gunmetal-001.png,Five-SeveN,five-seven-anodized-gunmetal,five-seven,anodized-gunmetal,weapon,2647680,1920x1379,001,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/Five-SeveN/Five-SeveN-Anodized-Gunmetal.png,Five-SeveN-Anodized-Gunmetal.png,Five-SeveN,five-seven-anodized-gunmetal,five-seven,anodized-gunmetal,weapon,196608,512x384,,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/Five-SeveN/Five-SeveN-Autumn-Thicket.png,Five-SeveN-Autumn-Thicket.png,Five-SeveN,five-seven-autumn-thicket,five-seven,autumn-thicket,weapon,196608,512x384,,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/Five-SeveN/Five-SeveN-Autumn-Thicket-001.png,Five-SeveN-Autumn-Thicket-001.png,Five-SeveN,five-seven-autumn-thicket,five-seven,autumn-thicket,weapon,196608,512x384,001,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/Five-SeveN/Five-SeveN-Autumn-Thicket-002.png,Five-SeveN-Autumn-Thicket-002.png,Five-SeveN,five-seven-autumn-thicket,five-seven,autumn-thicket,weapon,196608,512x384,002,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/Five-SeveN/Five-SeveN-Berries-And-Cherries.png,Five-SeveN-Berries-And-Cherries.png,Five-SeveN,five-seven-berries-and-cherries,five-seven,berries-and-cherries,weapon,2647680,1920x1379,,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/Five-SeveN/Five-SeveN-Berries-And-Cherries-001.png,Five-SeveN-Berries-And-Cherries-001.png,Five-SeveN,five-seven-berries-and-cherries,five-seven,berries-and-cherries,weapon,196608,512x384,001,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/Five-SeveN/Five-SeveN-Candy-Apple-002.png,Five-SeveN-Candy-Apple-002.png,Five-SeveN,five-seven-candy-apple,five-seven,candy-apple,weapon,196608,512x384,002,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/Five-SeveN/Five-SeveN-Candy-Apple-001.png,Five-SeveN-Candy-Apple-001.png,Five-SeveN,five-seven-candy-apple,five-seven,candy-apple,weapon,196608,512x384,001,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/Five-SeveN/Five-SeveN-Candy-Apple.png,Five-SeveN-Candy-Apple.png,Five-SeveN,five-seven-candy-apple,five-seven,candy-apple,weapon,2647680,1920x1379,,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/Five-SeveN/Five-SeveN-Crimson-Blossom.png,Five-SeveN-Crimson-Blossom.png,Five-SeveN,five-seven-crimson-blossom,five-seven,crimson-blossom,weapon,196608,512x384,,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/Five-SeveN/Five-SeveN-Crimson-Blossom-002.png,Five-SeveN-Crimson-Blossom-002.png,Five-SeveN,five-seven-crimson-blossom,five-seven,crimson-blossom,weapon,196608,512x384,002,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/Five-SeveN/Five-SeveN-Crimson-Blossom-003.png,Five-SeveN-Crimson-Blossom-003.png,Five-SeveN,five-seven-crimson-blossom,five-seven,crimson-blossom,weapon,196608,512x384,003,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/Five-SeveN/Five-SeveN-Crimson-Blossom-001.png,Five-SeveN-Crimson-Blossom-001.png,Five-SeveN,five-seven-crimson-blossom,five-seven,crimson-blossom,weapon,2647680,1920x1379,001,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/Five-SeveN/Five-SeveN-Heat-Treated-001.png,Five-SeveN-Heat-Treated-001.png,Five-SeveN,five-seven-heat-treated,five-seven,heat-treated,weapon,196608,512x384,001,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/Five-SeveN/Five-SeveN-Heat-Treated-002.png,Five-SeveN-Heat-Treated-002.png,Five-SeveN,five-seven-heat-treated,five-seven,heat-treated,weapon,196608,512x384,002,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/Five-SeveN/Five-SeveN-Heat-Treated.png,Five-SeveN-Heat-Treated.png,Five-SeveN,five-seven-heat-treated,five-seven,heat-treated,weapon,196608,512x384,,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/Five-SeveN/Five-SeveN-Jungle.png,Five-SeveN-Jungle.png,Five-SeveN,five-seven-jungle,five-seven,jungle,weapon,196608,512x384,,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/Five-SeveN/Five-SeveN-Jungle-003.png,Five-SeveN-Jungle-003.png,Five-SeveN,five-seven-jungle,five-seven,jungle,weapon,2647680,1920x1379,003,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/Five-SeveN/Five-SeveN-Jungle-002.png,Five-SeveN-Jungle-002.png,Five-SeveN,five-seven-jungle,five-seven,jungle,weapon,196608,512x384,002,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/Five-SeveN/Five-SeveN-Jungle-001.png,Five-SeveN-Jungle-001.png,Five-SeveN,five-seven-jungle,five-seven,jungle,weapon,196608,512x384,001,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/Five-SeveN/Five-SeveN-Neon-Kimono-003.png,Five-SeveN-Neon-Kimono-003.png,Five-SeveN,five-seven-neon-kimono,five-seven,neon-kimono,weapon,196608,512x384,003,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/Five-SeveN/Five-SeveN-Neon-Kimono-002.png,Five-SeveN-Neon-Kimono-002.png,Five-SeveN,five-seven-neon-kimono,five-seven,neon-kimono,weapon,2647680,1920x1379,002,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/Five-SeveN/Five-SeveN-Neon-Kimono-001.png,Five-SeveN-Neon-Kimono-001.png,Five-SeveN,five-seven-neon-kimono,five-seven,neon-kimono,weapon,196608,512x384,001,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/Five-SeveN/Five-SeveN-Neon-Kimono.png,Five-SeveN-Neon-Kimono.png,Five-SeveN,five-seven-neon-kimono,five-seven,neon-kimono,weapon,196608,512x384,,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/Five-SeveN/Five-SeveN-Nitro-001.png,Five-SeveN-Nitro-001.png,Five-SeveN,five-seven-nitro,five-seven,nitro,weapon,196608,512x384,001,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/Five-SeveN/Five-SeveN-Nitro-002.png,Five-SeveN-Nitro-002.png,Five-SeveN,five-seven-nitro,five-seven,nitro,weapon,196608,512x384,002,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/Five-SeveN/Five-SeveN-Nitro-003.png,Five-SeveN-Nitro-003.png,Five-SeveN,five-seven-nitro,five-seven,nitro,weapon,196608,512x384,003,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/Five-SeveN/Five-SeveN-Nitro.png,Five-SeveN-Nitro.png,Five-SeveN,five-seven-nitro,five-seven,nitro,weapon,2647680,1920x1379,,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/Five-SeveN/Five-SeveN-Sky-Blue-001.png,Five-SeveN-Sky-Blue-001.png,Five-SeveN,five-seven-sky-blue,five-seven,sky-blue,weapon,196608,512x384,001,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/Five-SeveN/Five-SeveN-Sky-Blue-002.png,Five-SeveN-Sky-Blue-002.png,Five-SeveN,five-seven-sky-blue,five-seven,sky-blue,weapon,196608,512x384,002,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/Five-SeveN/Five-SeveN-Sky-Blue.png,Five-SeveN-Sky-Blue.png,Five-SeveN,five-seven-sky-blue,five-seven,sky-blue,weapon,196608,512x384,,No
/Users/nike/Github/TCSGO/Assets/Global/Knives/Flip-Knife/Flip-Knife-Doppler-003.png,Flip-Knife-Doppler-003.png,Flip-Knife,flip-knife-doppler,flip-knife,doppler,knife,2543576,1714x1484,003,No
/Users/nike/Github/TCSGO/Assets/Global/Knives/Flip-Knife/Flip-Knife-Gamma-Doppler-004.png,Flip-Knife-Gamma-Doppler-004.png,Flip-Knife,flip-knife-gamma-doppler,flip-knife,gamma-doppler,knife,2543576,1714x1484,004,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/G3SG1/G3SG1-Arctic-Camo-003.png,G3SG1-Arctic-Camo-003.png,G3SG1,g3sg1-arctic-camo,g3sg1,arctic-camo,weapon,1056000,1920x550,003,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/G3SG1/G3SG1-Arctic-Camo-002.png,G3SG1-Arctic-Camo-002.png,G3SG1,g3sg1-arctic-camo,g3sg1,arctic-camo,weapon,196608,512x384,002,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/G3SG1/G3SG1-Arctic-Camo-001.png,G3SG1-Arctic-Camo-001.png,G3SG1,g3sg1-arctic-camo,g3sg1,arctic-camo,weapon,196608,512x384,001,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/G3SG1/G3SG1-Arctic-Camo.png,G3SG1-Arctic-Camo.png,G3SG1,g3sg1-arctic-camo,g3sg1,arctic-camo,weapon,196608,512x384,,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/G3SG1/G3SG1-Chronos.png,G3SG1-Chronos.png,G3SG1,g3sg1-chronos,g3sg1,chronos,weapon,1056000,1920x550,,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/G3SG1/G3SG1-Chronos-002.png,G3SG1-Chronos-002.png,G3SG1,g3sg1-chronos,g3sg1,chronos,weapon,196608,512x384,002,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/G3SG1/G3SG1-Chronos-001.png,G3SG1-Chronos-001.png,G3SG1,g3sg1-chronos,g3sg1,chronos,weapon,196608,512x384,001,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/G3SG1/G3SG1-Contractor.png,G3SG1-Contractor.png,G3SG1,g3sg1-contractor,g3sg1,contractor,weapon,1056000,1920x550,,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/G3SG1/G3SG1-Contractor-003.png,G3SG1-Contractor-003.png,G3SG1,g3sg1-contractor,g3sg1,contractor,weapon,196608,512x384,003,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/G3SG1/G3SG1-Contractor-002.png,G3SG1-Contractor-002.png,G3SG1,g3sg1-contractor,g3sg1,contractor,weapon,196608,512x384,002,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/G3SG1/G3SG1-Contractor-001.png,G3SG1-Contractor-001.png,G3SG1,g3sg1-contractor,g3sg1,contractor,weapon,196608,512x384,001,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/G3SG1/G3SG1-Green-Apple.png,G3SG1-Green-Apple.png,G3SG1,g3sg1-green-apple,g3sg1,green-apple,weapon,1056000,1920x550,,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/G3SG1/G3SG1-Green-Apple-002.png,G3SG1-Green-Apple-002.png,G3SG1,g3sg1-green-apple,g3sg1,green-apple,weapon,196608,512x384,002,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/G3SG1/G3SG1-Green-Apple-001.png,G3SG1-Green-Apple-001.png,G3SG1,g3sg1-green-apple,g3sg1,green-apple,weapon,196608,512x384,001,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/G3SG1/G3SG1-Green-Cell.png,G3SG1-Green-Cell.png,G3SG1,g3sg1-green-cell,g3sg1,green-cell,weapon,196608,512x384,,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/G3SG1/G3SG1-Green-Cell-002.png,G3SG1-Green-Cell-002.png,G3SG1,g3sg1-green-cell,g3sg1,green-cell,weapon,196608,512x384,002,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/G3SG1/G3SG1-Green-Cell-001.png,G3SG1-Green-Cell-001.png,G3SG1,g3sg1-green-cell,g3sg1,green-cell,weapon,196608,512x384,001,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/G3SG1/G3SG1-Orange-Kimono-001.png,G3SG1-Orange-Kimono-001.png,G3SG1,g3sg1-orange-kimono,g3sg1,orange-kimono,weapon,196608,512x384,001,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/G3SG1/G3SG1-Orange-Kimono-002.png,G3SG1-Orange-Kimono-002.png,G3SG1,g3sg1-orange-kimono,g3sg1,orange-kimono,weapon,196608,512x384,002,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/G3SG1/G3SG1-Orange-Kimono-003.png,G3SG1-Orange-Kimono-003.png,G3SG1,g3sg1-orange-kimono,g3sg1,orange-kimono,weapon,196608,512x384,003,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/G3SG1/G3SG1-Orange-Kimono.png,G3SG1-Orange-Kimono.png,G3SG1,g3sg1-orange-kimono,g3sg1,orange-kimono,weapon,1056000,1920x550,,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/G3SG1/G3SG1-Red-Jasper.png,G3SG1-Red-Jasper.png,G3SG1,g3sg1-red-jasper,g3sg1,red-jasper,weapon,196608,512x384,,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/G3SG1/G3SG1-Red-Jasper-002.png,G3SG1-Red-Jasper-002.png,G3SG1,g3sg1-red-jasper,g3sg1,red-jasper,weapon,196608,512x384,002,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/G3SG1/G3SG1-Red-Jasper-001.png,G3SG1-Red-Jasper-001.png,G3SG1,g3sg1-red-jasper,g3sg1,red-jasper,weapon,196608,512x384,001,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/G3SG1/G3SG1-Violet-Murano-002.png,G3SG1-Violet-Murano-002.png,G3SG1,g3sg1-violet-murano,g3sg1,violet-murano,weapon,196608,512x384,002,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/G3SG1/G3SG1-Violet-Murano-003.png,G3SG1-Violet-Murano-003.png,G3SG1,g3sg1-violet-murano,g3sg1,violet-murano,weapon,196608,512x384,003,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/G3SG1/G3SG1-Violet-Murano-001.png,G3SG1-Violet-Murano-001.png,G3SG1,g3sg1-violet-murano,g3sg1,violet-murano,weapon,196608,512x384,001,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/G3SG1/G3SG1-Violet-Murano.png,G3SG1-Violet-Murano.png,G3SG1,g3sg1-violet-murano,g3sg1,violet-murano,weapon,1056000,1920x550,,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/Galil-AR/Galil-AR-Acid-Dart-001.png,Galil-AR-Acid-Dart-001.png,Galil-AR,galil-ar-acid-dart,galil-ar,acid-dart,weapon,196608,512x384,001,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/Galil-AR/Galil-AR-Acid-Dart-002.png,Galil-AR-Acid-Dart-002.png,Galil-AR,galil-ar-acid-dart,galil-ar,acid-dart,weapon,196608,512x384,002,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/Galil-AR/Galil-AR-Acid-Dart.png,Galil-AR-Acid-Dart.png,Galil-AR,galil-ar-acid-dart,galil-ar,acid-dart,weapon,196608,512x384,,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/Galil-AR/Galil-AR-Aqua-Terrace-002.png,Galil-AR-Aqua-Terrace-002.png,Galil-AR,galil-ar-aqua-terrace,galil-ar,aqua-terrace,weapon,196608,512x384,002,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/Galil-AR/Galil-AR-Aqua-Terrace-003.png,Galil-AR-Aqua-Terrace-003.png,Galil-AR,galil-ar-aqua-terrace,galil-ar,aqua-terrace,weapon,1301760,1920x678,003,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/Galil-AR/Galil-AR-Aqua-Terrace-001.png,Galil-AR-Aqua-Terrace-001.png,Galil-AR,galil-ar-aqua-terrace,galil-ar,aqua-terrace,weapon,196608,512x384,001,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/Galil-AR/Galil-AR-Aqua-Terrace.png,Galil-AR-Aqua-Terrace.png,Galil-AR,galil-ar-aqua-terrace,galil-ar,aqua-terrace,weapon,196608,512x384,,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/Galil-AR/Galil-AR-Grey-Smoke.png,Galil-AR-Grey-Smoke.png,Galil-AR,galil-ar-grey-smoke,galil-ar,grey-smoke,weapon,196608,512x384,,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/Galil-AR/Galil-AR-Grey-Smoke-002.png,Galil-AR-Grey-Smoke-002.png,Galil-AR,galil-ar-grey-smoke,galil-ar,grey-smoke,weapon,196608,512x384,002,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/Galil-AR/Galil-AR-Grey-Smoke-001.png,Galil-AR-Grey-Smoke-001.png,Galil-AR,galil-ar-grey-smoke,galil-ar,grey-smoke,weapon,196608,512x384,001,No
